univName,major_category,term,year,admit,cgpa,ugCollege,researchExp,industryExp,internExp,TotalPublication,toeflScore,greTotal,greA
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.75,Osmania University,0,0,0.0,0,97.0,307.0,3.0
Northeastern University,Mechanical Engineering & Related,Fall,2014.0,1,8.62,VIT University,0,0,1.0,7,110.0,322.0,4.0
Northeastern University,Computer Science & Related,Spring,2014.0,1,6.57,DA-IICT,0,0,0.0,0,101.0,321.0,3.0
Northeastern University,MIS & Related,Fall,2014.0,1,7.95,SRM,0,0,0.0,0,102.0,312.0,4.0
Northeastern University,Industrial Engineering & Related,Fall,2015.0,1,8.0,Others,0,29,0.0,0,102.0,324.0,3.5
Northeastern University,Industrial Engineering & Related,Fall,2012.0,1,6.8,University of Pune,0,0,0.0,0,101.0,307.0,3.0
Northeastern University,Industrial Engineering & Related,Spring,2013.0,1,6.08,CEG,0,0,0.0,0,94.0,306.0,2.5
Northeastern University,MIS & Related,Fall,2013.0,1,6.94,MU,0,0,0.0,0,100.0,303.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.6,University of Dhaka,0,40,0.0,0,100.0,313.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,5.5,MU,0,0,0.0,0,105.0,310.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.2,MU,0,0,0.0,0,105.0,305.0,3.5
Northeastern University,Other Engineering & Related,Fall,2013.0,1,6.5,Vidyalankar Institute of Technology,0,0,0.0,0,107.0,309.0,3.0
Northeastern University,MIS & Related,Fall,2013.0,1,6.3,MU,0,0,0.0,0,109.0,313.0,4.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.44,SIES Graduate School of Technology,0,36,0.0,0,111.0,313.0,3.5
Northeastern University,Computer Science & Related,Fall,2012.0,1,6.65,Bharati Vidyapeeth,0,0,0.0,0,95.0,302.0,4.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.27,YMCA,0,0,0.0,0,106.0,312.0,4.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,9.05,R V College of Engineering,8,40,0.0,0,102.0,309.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.62,PESIT,0,0,0.0,0,107.0,309.0,3.0
Northeastern University,MIS & Related,Spring,2013.0,1,6.9,Mody Institute of Technology and Science,0,0,0.0,0,108.0,308.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,6.95,SNIST,0,0,0.0,0,102.0,313.0,4.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,6.9,Jain University,0,0,0.0,0,107.0,302.0,3.0
Northeastern University,Electrical Engineering & Related,Fall,2013.0,1,6.89,University of Mumbai,0,0,0.0,0,108.0,309.0,3.5
Northeastern University,Electrical Engineering & Related,Fall,2013.0,1,6.89,University of Mumbai,0,0,0.0,0,108.0,309.0,3.5
Northeastern University,MIS & Related,Fall,2012.0,1,7.0,VTU,0,0,0.0,0,83.0,304.0,3.0
Northeastern University,Industrial Engineering & Related,Fall,2013.0,1,6.7,Pune University,0,0,0.0,0,109.0,304.0,4.0
Northeastern University,MIS & Related,Fall,2013.0,1,0.0,MU,0,0,0.0,0,100.0,308.0,3.0
Northeastern University,Computer Science & Related,Fall,2012.0,1,7.26,Bangalore Institute of Technology,0,0,0.0,0,108.0,313.0,4.5
Northeastern University,Other Engineering & Related,Fall,2013.0,1,6.9,SSN College of Engineering,0,0,0.0,0,104.0,307.0,3.0
Northeastern University,Industrial Engineering & Related,Fall,2012.0,1,6.1,VIT Pune,0,0,0.0,0,91.0,301.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.42,D J Sanghvi,0,0,0.0,0,109.0,329.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,8.0,Anna University,0,0,0.0,0,115.0,311.0,4.5
Northeastern University,Computer Science & Related,Fall,,1,6.74,Others,0,0,0.0,0,108.0,309.0,3.5
Northeastern University,Electrical Engineering & Related,Fall,2014.0,1,6.8,MU,0,0,0.0,0,100.0,316.0,3.0
Northeastern University,Computer Science & Related,Spring,2013.0,1,7.93,SVNIT Surat,0,0,0.0,0,90.0,304.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.52,MSRIT,0,0,0.0,0,102.0,308.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,6.5,Pune University,0,0,0.0,0,98.0,307.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.9,Maharaja Surajmal Institute of Technology,0,0,0.0,0,109.0,325.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.2,Amrita Vishwa Vidhyapeetham,0,36,5.0,0,117.0,318.0,4.0
Northeastern University,Computer Science & Related,Spring,2013.0,1,6.82,VNR VJIET,0,0,0.0,0,101.0,318.0,3.0
Northeastern University,Mechanical Engineering & Related,Fall,2013.0,1,6.0,University of Pune,0,0,0.0,0,103.0,317.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.8,Gujarat Technological University,0,0,0.0,0,109.0,312.0,3.5
Northeastern University,MIS & Related,Fall,2015.0,1,7.4,RGPV,12,44,3.0,1,92.0,311.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,5.99,University of Pune,0,0,0.0,0,109.0,320.0,3.0
Northeastern University,Computer Science & Related,Fall,2012.0,1,6.44,RGPV,0,0,0.0,0,7.0,311.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,9.1,Institute of Technical Education and Research,0,0,0.0,0,114.0,329.0,4.0
Northeastern University,MIS & Related,Fall,2013.0,1,6.0,University of Mumbai,0,0,0.0,0,93.0,307.0,4.5
Northeastern University,Other Engineering & Related,Fall,2013.0,1,6.65,University of Mumbai,0,0,0.0,0,101.0,311.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.97,Manipal Institue of Technology,0,24,2.0,0,104.38518463426423,311.0,3.5
Northeastern University,MIS & Related,Fall,2015.0,1,8.0,University of Pune,0,43,0.0,0,105.0,318.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,6.77,University of Mumbai,0,6,0.0,2,105.0,312.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.6,RNSIT,0,17,0.0,2,100.0,305.0,3.0
Northeastern University,MIS & Related,Fall,2013.0,1,6.05,Sardar Patel College of Engineering,0,0,0.0,0,101.0,315.0,3.5
Northeastern University,Industrial Engineering & Related,Fall,2015.0,1,7.64,VIT University,6,13,8.0,2,110.0,309.0,4.0
Northeastern University,Industrial Engineering & Related,Fall,2014.0,1,7.1,Acharya Nagarjuna University,0,0,0.0,0,90.0,300.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,6.71,Sinhgad College of Engineering,0,0,0.0,0,106.0,310.0,3.5
Northeastern University,Other Engineering & Related,Fall,2014.0,1,8.04,SNIST,0,30,6.0,0,108.0,315.0,3.5
Northeastern University,Computer Science & Related,Fall,2012.0,1,8.0,R V College of Engineering,0,0,0.0,0,110.0,311.0,3.5
Northeastern University,Industrial Engineering & Related,Fall,2014.0,1,7.61,NIT Tirchy,0,36,6.0,0,107.0,320.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.2,Osmania University,0,0,0.0,0,95.0,307.0,2.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,6.8,U.P.Technical University,0,0,0.0,0,104.0,321.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.3,VTU,0,0,0.0,0,107.0,312.0,3.0
Northeastern University,MIS & Related,Spring,2013.0,1,7.6,Anna University,0,0,0.0,0,8.0,300.0,3.0
Northeastern University,Industrial Engineering & Related,Fall,2013.0,1,8.28,M. N. M Jain Engineering College - Affiliated to Anna University,0,0,0.0,0,90.0,313.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.4,Panimalar Engineering College,0,0,0.0,0,104.38518463426423,308.0,2.5
Northeastern University,Computer Science & Related,Spring,2013.0,1,7.22,Amrita School of Engineering,0,0,0.0,0,97.0,310.0,3.0
Northeastern University,MIS & Related,Fall,2014.0,1,8.21,VIT,0,0,0.0,0,83.0,314.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.9,SRM,0,0,6.0,2,116.0,312.0,3.5
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.15,DA-IICT,2,12,6.0,0,107.0,317.0,3.0
Northeastern University,Electrical Engineering & Related,Fall,2014.0,1,8.65,VIT University,0,0,0.0,0,97.0,311.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.53,Guru Gobind Singh Indraprashta University,0,0,0.0,0,95.0,300.0,3.0
Northeastern University,Industrial Engineering & Related,Fall,2013.0,1,6.7,MU,0,0,0.0,0,98.0,310.0,3.5
Northeastern University,MIS & Related,Fall,2014.0,1,8.15,CEG,0,0,0.0,0,116.0,306.0,3.5
Northeastern University,MIS & Related,Fall,2014.0,1,7.0,VJTI,0,0,0.0,0,104.38518463426423,323.0,3.5
Northeastern University,MIS & Related,Fall,2013.0,1,5.8,K J Somaiya College of Engiineering,0,0,0.0,0,89.0,300.0,3.0
Northeastern University,MIS & Related,Fall,2012.0,1,7.5,Tsinghua University,0,0,0.0,0,86.0,312.0,3.5
Northeastern University,Industrial Engineering & Related,Fall,2014.0,1,6.08,Dharamsinh Desai University,0,16,4.0,0,109.0,312.0,3.5
Northeastern University,Computer Science & Related,Fall,2012.0,1,7.06,Punjabi University,0,0,0.0,0,115.0,318.0,3.5
Northeastern University,Mechanical Engineering & Related,Fall,2013.0,1,6.7,K J Somaiya College of Engiineering,0,0,0.0,0,114.0,327.0,3.5
Northeastern University,MIS & Related,Fall,2015.0,1,7.66,SASTRA,0,24,0.0,0,92.0,303.0,3.5
Northeastern University,Computer Science & Related,Spring,2014.0,1,7.6,ANITS,0,0,0.0,0,104.38518463426423,324.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.67,SASTRA,0,0,0.0,0,97.0,309.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,6.13,MU,0,0,0.0,0,104.38518463426423,321.0,4.0
Northeastern University,Industrial Engineering & Related,Spring,2014.0,1,6.1,Osmania University,0,0,0.0,0,107.0,305.0,4.0
Northeastern University,Industrial Engineering & Related,Spring,2013.0,1,6.78,Gogte Institute of Technology,0,0,0.0,0,90.0,296.0,3.5
Northeastern University,MIS & Related,Fall,2015.0,1,6.4,MIT,0,60,0.0,0,94.0,318.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.33,GGSIPU,0,0,0.0,0,104.0,318.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.05,University of Mumbai,0,28,0.0,0,111.0,313.0,4.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,8.16,Gujarat Technological University,0,0,0.0,0,107.0,314.0,3.0
Northeastern University,MIS & Related,Spring,2013.0,1,7.77,VTU,0,0,0.0,0,94.0,304.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,6.49,Uttarakhand Technical University,0,48,0.0,0,102.0,310.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.0,Sri Sairam Engineering College,0,0,0.0,0,109.0,309.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,6.2,MU,0,0,0.0,0,103.0,310.0,3.0
Northeastern University,Computer Science & Related,Spring,2016.0,1,6.2,Pune University,0,36,0.0,0,104.38518463426423,323.0,4.0
Northeastern University,Other Engineering & Related,Fall,2012.0,1,7.56,VTU,0,0,0.0,0,100.0,311.0,3.0
Northeastern University,MIS & Related,Fall,2015.0,1,7.8,Madras Institute of Technology,0,43,0.0,0,108.0,307.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.84,CBIT,0,12,6.0,0,95.0,305.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.86,West Bengal University Of Technology,0,31,3.0,0,109.0,315.0,3.5
Northeastern University,Computer Science & Related,Fall,2015.0,1,9.09,Anna University,0,0,0.0,0,109.0,315.0,3.0
Northeastern University,Computer Science & Related,Spring,2016.0,1,7.85,PESIT,0,15,4.0,2,112.0,314.0,4.5
Northeastern University,MIS & Related,Fall,2014.0,1,6.85,VTU,0,0,0.0,0,106.0,306.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.5,IPS Academy Indore [RGPV University Bhopal],0,0,0.0,0,101.0,315.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,6.3,VTU,0,0,0.0,0,114.0,317.0,4.0
Northeastern University,Electrical Engineering & Related,Fall,2014.0,1,7.6,Amrita School of Engineering,0,18,0.0,2,80.0,297.0,2.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,8.35,NIT Silchar,0,0,0.0,0,110.0,321.0,4.0
Northeastern University,Computer Science & Related,Spring,2014.0,1,7.12,MU,0,0,0.0,0,104.0,309.0,3.0
Northeastern University,Computer Science & Related,Fall,2012.0,1,6.7,MU,0,0,0.0,0,110.0,323.0,4.0
Northeastern University,Biomedical Engineering & Related,Fall,2015.0,1,6.65,University of Mumbai,0,0,0.0,0,106.0,299.0,3.5
Northeastern University,Electrical Engineering & Related,Fall,2012.0,1,5.75,S.I.E.S GST (Mumbai University),0,0,0.0,0,104.38518463426423,297.0,4.0
Northeastern University,Other Engineering & Related,Fall,2013.0,1,7.9,RGTU,0,0,0.0,0,104.0,313.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.3,Jaypee Institute of Information Technology,0,0,0.0,0,113.0,329.0,3.5
Northeastern University,MIS & Related,Spring,2013.0,1,5.7,University of Mumbai,0,0,0.0,0,95.0,304.0,3.5
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.4,MSIT,0,0,8.0,0,104.38518463426423,319.0,4.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,6.72,NITK Surathkal,0,0,0.0,0,103.0,321.0,4.0
Northeastern University,Computer Science & Related,Fall,2012.0,1,8.54,Institute of Technical Education and Research,0,0,0.0,0,96.0,313.0,4.0
Northeastern University,MIS & Related,Fall,2015.0,1,7.97,SASTRA,0,0,0.0,0,100.0,315.0,3.5
Northeastern University,MIS & Related,Spring,2016.0,1,6.3,Pune University,0,24,0.0,0,100.0,304.0,3.5
Northeastern University,MIS & Related,Fall,2014.0,1,6.0,COEP,0,30,6.0,0,99.0,300.0,2.5
Northeastern University,Electrical Engineering & Related,Fall,2013.0,1,6.22,MU,0,0,0.0,0,104.38518463426423,301.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,6.76,Pune University,0,0,0.0,0,104.38518463426423,315.0,3.5
Northeastern University,Electrical Engineering & Related,Spring,2013.0,1,8.39,Coimbatore Insitute of Technology,0,0,0.0,0,102.0,303.0,2.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.98,COEP,0,0,0.0,0,105.0,330.0,3.0
Northeastern University,MIS & Related,Fall,2015.0,1,6.5,MU,0,44,0.0,0,85.0,301.0,3.0
Northeastern University,MIS & Related,Fall,2012.0,1,7.58,VNR VJIET,0,0,0.0,0,108.0,308.0,4.0
Northeastern University,Industrial Engineering & Related,Fall,2015.0,1,8.92,MSRIT,0,33,1.0,0,106.0,309.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,8.34,Nirma Institute of Technology,0,0,0.0,0,100.0,308.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,6.76,MU,0,0,0.0,0,118.0,332.0,4.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.28,KIIT,0,44,0.0,0,108.0,325.0,3.0
Northeastern University,Electrical Engineering & Related,Fall,2014.0,1,0.78,Anna University,0,0,0.0,0,106.0,301.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.15,NMIMS,0,0,0.0,0,105.0,319.0,3.5
Northeastern University,MIS & Related,Fall,2013.0,1,6.2,Fr. Conceicao Rodrigues College of Engineering,0,0,0.0,0,105.0,310.0,3.0
Northeastern University,Mechanical Engineering & Related,Spring,2014.0,1,7.12,Kurukshetra University,0,0,0.0,0,105.0,312.0,4.5
Northeastern University,Computer Science & Related,Spring,2015.0,1,7.02,St. vincent pallotti college iof engineering and technology,0,0,0.0,0,102.0,309.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.3,Anna University,0,0,0.0,0,107.0,311.0,3.5
Northeastern University,Computer Science & Related,Fall,2012.0,1,6.74,IPEC,0,0,0.0,0,108.0,314.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.0,Rajagiri School of Engineering and Technology,0,48,0.0,0,110.0,309.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,5.7,Nagpur University,0,0,0.0,0,98.0,303.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.4,VTU,0,0,0.0,0,98.0,305.0,3.5
Northeastern University,Computer Science & Related,Fall,2012.0,1,6.7,VTU,0,0,0.0,0,91.0,315.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.61,School of Engineering and Technology - Jain University Bangalore,0,6,1.0,0,110.0,313.0,4.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,6.36,JNTU,0,0,0.0,0,94.0,310.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,5.86,Atharva College,0,0,0.0,0,103.0,324.0,4.0
Northeastern University,MIS & Related,Fall,2015.0,1,7.93,Kumaun University,0,0,0.0,0,103.0,305.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.34,NIT Raipur,0,0,0.0,0,112.0,322.0,3.5
Northeastern University,Computer Science & Related,Fall,2012.0,1,8.16,SSN College of Engineering,0,0,0.0,0,95.0,301.0,3.5
Northeastern University,Computer Science & Related,Fall,2015.0,1,5.83,VIT Mumbai University,0,36,0.0,0,108.0,311.0,3.0
Northeastern University,MIS & Related,Spring,2013.0,1,6.4,University of Mumbai,0,36,0.0,0,91.0,300.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.45,Pune University,0,0,0.0,0,96.0,311.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.7,Vishwakarma Institute of Technology,0,0,0.0,0,104.38518463426423,306.0,3.5
Northeastern University,Computer Science & Related,Fall,2015.0,1,8.06,Walchand College Of Engineering,0,16,0.0,0,113.0,316.0,4.5
Northeastern University,MIS & Related,Fall,2015.0,1,7.56,R.G.P.V.,0,20,0.0,0,109.0,315.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.1,Pune University,0,0,0.0,0,104.38518463426423,321.0,4.0
Northeastern University,MIS & Related,Fall,2012.0,1,7.2,SSN College of Engineering,0,0,0.0,0,107.0,315.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.5,VTU,0,0,0.0,0,101.0,314.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.11,Vidyavardhini's COE & Tech,0,0,0.0,0,101.0,312.0,3.0
Northeastern University,Computer Science & Related,Spring,2014.0,1,8.38,VIT University,0,0,0.0,0,96.0,298.0,3.0
Northeastern University,Computer Science & Related,Spring,2015.0,1,7.34,Sardar Patel College of Engineering,0,30,0.0,0,110.0,316.0,4.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.57,BPUT,0,0,0.0,0,101.0,317.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.21,DDIT,0,12,4.0,0,112.0,312.0,4.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,6.32,Sinhgad College of Engineering,0,0,0.0,0,99.0,317.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.0,Maharishi Dayanand University,0,0,0.0,0,106.0,315.0,3.5
Northeastern University,MIS & Related,Fall,2015.0,1,6.7,Pune University,0,0,0.0,0,110.0,315.0,3.5
Northeastern University,MIS & Related,Fall,2012.0,1,5.84,MU,0,0,0.0,0,104.0,307.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.47,VTU,0,0,0.0,0,113.0,310.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,6.4,University of Mumbai,0,0,1.0,0,108.0,319.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.92,Banasthali University,0,0,0.0,0,107.0,309.0,3.5
Northeastern University,MIS & Related,Fall,2015.0,1,6.9,Guru Gobind Singh Indraprashta University,0,15,2.0,0,99.0,310.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,9.32,SNDT,0,24,0.0,0,99.0,311.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,6.8,VTU,0,0,0.0,0,114.0,315.0,3.5
Northeastern University,Industrial Engineering & Related,Fall,2015.0,1,8.49,Dr. Babasaheb Ambedkar Technological University Lonere,0,0,2.0,1,113.0,321.0,4.5
Northeastern University,MIS & Related,Fall,2013.0,1,6.9,Galgotias College Of Engineering And Technology,0,0,0.0,0,105.0,314.0,3.5
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.7,Jaypee Institute of Information Technology,0,24,7.0,0,99.0,314.0,3.0
Northeastern University,Industrial Engineering & Related,Fall,2012.0,1,7.47,SASTRA,0,0,0.0,0,99.0,305.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,8.16,Amrita School of Engineering,0,0,0.0,0,93.0,311.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,8.88,G.H Patel colg of Engg. Sardar Patel University,0,0,0.0,0,101.0,308.0,3.0
Northeastern University,MIS & Related,Fall,,1,8.25,Rajasthan Technical University,0,24,0.0,0,91.0,300.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,8.2,KIIT,0,0,0.0,0,102.0,324.0,3.0
Northeastern University,MIS & Related,Fall,2014.0,1,5.88,University of Mumbai,0,0,0.0,0,104.0,314.0,3.0
Northeastern University,MIS & Related,Fall,2013.0,1,6.4,MU,0,36,0.0,0,101.0,310.65248006627314,3.5
Northeastern University,MIS & Related,Fall,2011.0,1,7.85,Others,0,0,0.0,0,100.0,81.0,3.5
Northeastern University,Other Engineering & Related,Fall,2014.0,1,7.6,GGSIPU,0,0,0.0,0,106.0,317.0,3.5
Northeastern University,MIS & Related,Fall,2015.0,1,6.4,UPTU,0,54,3.0,0,104.38518463426423,300.0,3.5
Northeastern University,Computer Science & Related,Spring,2014.0,1,6.88,VTU,0,0,0.0,0,108.0,302.0,3.5
Northeastern University,Computer Science & Related,Spring,2014.0,1,7.1,JNTU,0,0,0.0,0,109.0,313.0,4.0
Northeastern University,Computer Science & Related,Spring,2014.0,1,5.5,Pune University,0,0,0.0,0,117.0,314.0,3.5
Northeastern University,Computer Science & Related,Fall,2012.0,1,7.38,Rajiv Gandhi Technical University,0,0,0.0,0,111.0,311.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.77,University of Pune,0,0,0.0,0,107.0,308.0,4.5
Northeastern University,Computer Science & Related,Fall,2012.0,1,7.7,Gogte Institute of Technology,0,0,0.0,0,111.0,315.0,3.5
Northeastern University,Computer Science & Related,Fall,2015.0,1,8.0,Ramrao Adik Institute of Technology,0,54,3.0,0,93.0,301.0,3.0
Northeastern University,Computer Science & Related,Spring,2016.0,1,6.7,Cochin University of Science and Technology,0,76,3.0,0,111.0,322.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.99,Malnad College Of Engineering,0,0,0.0,0,101.0,304.0,4.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.43,VTU,0,0,0.0,0,103.0,307.0,3.5
Northeastern University,Computer Science & Related,Fall,2015.0,1,8.8,NIT Kurukshetra,0,18,2.0,0,108.0,315.0,3.5
Northeastern University,Computer Science & Related,Spring,2015.0,1,0.73,BIT Mesra,0,34,0.0,0,115.0,328.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,6.2,University of Pune,0,0,0.0,0,119.0,326.0,4.0
Northeastern University,Computer Science & Related,Spring,2014.0,1,7.63,GGSIPU,0,0,0.0,0,97.0,317.0,3.5
Northeastern University,Computer Science & Related,Fall,,1,7.83,IIT BHU,0,0,0.0,0,104.38518463426423,310.65248006627314,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.64,JNTU,0,19,0.0,0,101.0,310.0,3.0
Northeastern University,Computer Science & Related,Spring,2013.0,1,9.1,Vasavi College of Engineering,0,0,0.0,0,97.0,309.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.15,VTU,0,0,0.0,0,104.38518463426423,319.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.7,Amrita School of Engineering,0,0,0.0,0,102.0,319.0,4.5
Northeastern University,Other Engineering & Related,Fall,2015.0,1,7.47,Gayatri Vidya Parishad College of Engineering,0,0,0.0,0,96.0,308.0,3.0
Northeastern University,Computer Science & Related,Spring,2013.0,1,7.85,M.V.S.R Engineering College,0,0,0.0,0,106.0,315.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.72,mgit,0,0,0.0,0,101.0,310.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.44,PVP Siddhartha Inst. of Tech,0,0,0.0,0,104.38518463426423,308.0,3.0
Northeastern University,Biomedical Engineering & Related,Fall,2014.0,1,7.01,JNTU,0,0,0.0,0,104.38518463426423,303.0,2.5
Northeastern University,Computer Science & Related,Fall,,1,8.3,CBIT,0,0,0.0,0,103.0,313.0,3.5
Northeastern University,Computer Science & Related,Fall,2012.0,1,8.29,Coimbatore Insitute of Technology,0,0,0.0,0,90.0,303.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,8.0,UPTU,0,0,0.0,0,98.0,298.0,2.5
Northeastern University,MIS & Related,Fall,2014.0,1,7.2,St Joseph's College of Engineering,0,0,0.0,0,88.0,300.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,9.95,Kerala University,0,0,0.0,0,105.0,317.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,8.4,NIT Warangal,0,0,0.0,0,95.0,296.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,8.43,NIT Raipur,0,0,0.0,0,115.0,319.0,4.0
Northeastern University,Industrial Engineering & Related,Fall,2015.0,1,7.36,Anna University,0,0,0.0,0,112.0,312.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.78,Lakshmi Narain College of Technology,0,0,0.0,0,105.0,304.0,4.0
Northeastern University,Computer Science & Related,Spring,2016.0,1,8.05,Amrita Vishwa Vidhyapeetham,0,67,5.0,0,100.0,300.0,3.0
Northeastern University,Industrial Engineering & Related,Fall,2014.0,1,6.34,JNTU,0,0,0.0,0,109.0,314.0,3.5
Northeastern University,MIS & Related,Fall,2013.0,1,6.1,Nagpur University,0,0,0.0,0,105.0,319.0,3.0
Northeastern University,Industrial Engineering & Related,Fall,2013.0,1,6.2,NIT Tirchy,0,0,0.0,0,109.0,308.0,4.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.35,VESIT,0,31,0.0,0,104.0,313.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.41,Coimbatore Insitute of Technology,0,0,0.0,0,104.0,306.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.4,GNDU,7,7,0.0,0,103.0,315.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,6.41,Atharva College,0,0,0.0,0,113.0,316.0,4.0
Northeastern University,Computer Science & Related,Fall,2012.0,1,6.9,University of Pune,0,0,0.0,0,106.0,315.0,3.5
Northeastern University,Mechanical Engineering & Related,Fall,2015.0,1,6.0,PICT,0,0,0.0,0,104.0,312.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,9.45,PICT,0,0,0.0,0,97.0,307.0,3.5
